product_id,order_date,courier_delivery,city,district,type_of_delivery, estimated_delivery_time_days,product_rating,,,,
274,07/12/22,Sicepat,Bandar Lampung,Tanjung Karang Timur,Next Day,0,1,,,,
283,30/12/22,Jne,Tangerang,Karawaci,Same Day,1,4,,,,
197,27/11/22,Sicepat,Denpasar,Denpasar Barat,Reguler,1,4,,,,
242,07/08/22,Jne,Batam,Batam Kota,Same Day,5,2,,,,
199,07/01/23,Sicepat,Denpasar,Nusa Dua,Next Day,4,2,,,,
266,08/12/22,Sicepat,Tangerang,Pinang,Reguler,3,2,,,,
278,04/08/22,Pos Indonesia,Tangerang,Pasar Kemis,Next Day,5,2,,,,
269,09/07/22,Sicepat,Padang,Lubuk Kilangan,Express,5,3,,,,
196,27/09/22,Jne,Bogor,Parung Panjang,Express,0,1,,,,
262,18/08/22,J&T Express,Yogyakarta,Gondokusuman,Next Day,4,4,,,,
243,11/04/23,Jne,Palembang,Seberang Ulu I,Express,5,3,,,,
263,08/01/23,Pos Indonesia,Jakarta,Tanah Abang,Next Day,1,4,,,,
188,08/02/23,Ninja Xpress,Surabaya,Mulyorejo,Express,4,2,,,,
222,21/07/22,Sicepat,Yogyakarta,Keparakan,Same Day,5,3,,,,
169,08/03/23,Pos Indonesia,Surakarta,Jebres,Express,5,5,,,,
137,07/03/23,Sicepat,Medan,Medan Polonia,Same Day,2,5,,,,
174,28/03/23,Sicepat,Padang,Koto Tangah,Reguler,0,1,,,,
208,03/03/23,Pos Indonesia,Semarang,Candisari,Express,5,3,,,,
119,23/10/22,Sicepat,Denpasar,Padangsambian Klod,Next Day,2,5,,,,
231,11/12/22,Ninja Xpress,Pontianak,Pontianak Timur,Reguler,3,2,,,,
269,17/09/22,Pos Indonesia,Jakarta,Cipayung,Express,2,4,,,,
159,21/10/22,Pos Indonesia,Depok,Cinere,Same Day,5,3,,,,
222,09/02/23,Sicepat,Yogyakarta,Danurejan,Same Day,1,5,,,,
152,12/09/22,Pos Indonesia,Makassar,Biring Romang,Reguler,4,2,,,,
172,11/06/23,Ninja Xpress,Medan,Medan Marelan,Same Day,3,5,,,,
266,22/12/22,Jne,Surabaya,Wonokromo,Express,5,4,,,,
259,22/06/22,Jne,Bogor,Gunung Putri,Next Day,1,5,,,,
299,22/11/22,Sicepat,Makassar,Bontoala,Same Day,4,4,,,,
209,10/11/22,Pos Indonesia,Batam,Sei Beduk,Same Day,5,3,,,,
231,20/02/23,Ninja Xpress,Surakarta,Banjarsari,Next Day,5,3,,,,
136,11/11/22,J&T Express,Padang,Lubuk Kilangan,Next Day,4,5,,,,
253,11/01/23,Pos Indonesia,Tangerang,Karang Tengah,Same Day,1,5,,,,
276,10/08/22,Jne,Pekanbaru,Rumbai,Next Day,5,5,,,,
254,22/06/22,Ninja Xpress,Bandar Lampung,Rajabasa,Reguler,5,2,,,,
116,21/11/22,J&T Express,Denpasar,Padangsambian,Express,5,3,,,,
282,27/08/22,Sicepat,Palembang,Kalidoni,Next Day,4,4,,,,
158,24/02/23,Sicepat,Tangerang,Serpong,Express,4,4,,,,
213,23/10/22,Pos Indonesia,Pekanbaru,Payung Sekaki,Express,5,3,,,,
277,29/05/23,J&T Express,Bogor,Citeureup,Express,5,4,,,,
269,01/12/22,Ninja Xpress,Makassar,Makassar Barat,Express,3,4,,,,
131,23/08/22,Sicepat,Surabaya,Gubeng,Reguler,1,2,,,,
206,09/05/23,Jne,Surakarta,Kebakkramat,Next Day,2,4,,,,
197,09/01/23,Pos Indonesia,Bogor,Jonggol,Reguler,2,4,,,,
136,08/01/23,Ninja Xpress,Denpasar,Sanur,Next Day,0,1,,,,
194,12/02/23,Ninja Xpress,Batam,Batu Aji,Reguler,5,3,,,,
221,30/11/22,Ninja Xpress,Surakarta,Kalijambe,Same Day,5,3,,,,
208,29/11/22,Pos Indonesia,Pekanbaru,Sail,Next Day,4,5,,,,
243,02/10/22,J&T Express,Pontianak,Pontianak Selatan,Express,5,3,,,,
193,31/05/23,J&T Express,Surabaya,Lakarsantri,Next Day,5,3,,,,
233,29/07/22,Ninja Xpress,Malang,Sukun,Express,4,5,,,,
152,07/02/23,Pos Indonesia,Pekanbaru,Lima Puluh,Express,1,2,,,,
272,16/02/23,Pos Indonesia,Bandung,Astana Anyar,Express,5,3,,,,
200,22/05/23,J&T Express,Yogyakarta,Keparakan,Express,5,3,,,,
149,15/11/22,Sicepat,Makassar,Bontoala,Next Day,3,4,,,,
191,31/01/23,Sicepat,Semarang,Candisari,Next Day,1,5,,,,
162,04/05/23,J&T Express,Tangerang,Pagedangan,Reguler,1,4,,,,
113,10/04/23,Jne,Bekasi,Jati Sampurna,Same Day,4,4,,,,
275,27/05/23,Pos Indonesia,Semarang,Genuk,Same Day,5,3,,,,
131,02/02/23,Sicepat,Bandar Lampung,Bumi Waras,Same Day,1,4,,,,
158,11/10/22,J&T Express,Bekasi,Bekasi Barat,Express,5,4,,,,
131,11/10/22,Ninja Xpress,Makassar,Ujung Pandang,Express,0,1,,,,
212,27/10/22,Ninja Xpress,Bandung,Gedebage,Next Day,0,1,,,,
300,13/04/23,Sicepat,Medan,Medan Belawan,Reguler,5,3,,,,
132,26/02/23,Sicepat,Tangerang,Kosambi,Express,0,1,,,,
152,21/06/22,Pos Indonesia,Surakarta,Pasarsragen,Express,3,2,,,,
299,30/09/22,J&T Express,Pekanbaru,Sail,Express,1,4,,,,
174,14/01/23,Pos Indonesia,Bandung,Mandalajati,Same Day,2,5,,,,
154,01/07/22,Jne,Depok,Cinere,Express,5,3,,,,
253,17/12/22,Jne,Pekanbaru,Senapelan,Same Day,1,4,,,,
259,16/10/22,J&T Express,Yogyakarta,Prawirotaman,Same Day,4,2,,,,
197,12/03/23,Ninja Xpress,Yogyakarta,Mantrijeron,Reguler,5,5,,,,
235,03/10/22,Ninja Xpress,Malang,Pakisaji,Reguler,0,1,,,,
222,09/01/23,Pos Indonesia,Bandung,Cidadap,Same Day,5,2,,,,
184,17/02/23,Sicepat,Tangerang,Pasar Kemis,Same Day,1,4,,,,
275,12/03/23,Pos Indonesia,Malang,Bululawang,Express,1,4,,,,
230,22/08/22,Pos Indonesia,Yogyakarta,Keparakan,Express,3,4,,,,
162,18/10/22,Sicepat,Depok,Bojongsari,Reguler,5,3,,,,
233,04/04/23,J&T Express,Jakarta,Senen,Next Day,4,4,,,,
228,26/11/22,J&T Express,Medan,Medan Perjuangan,Next Day,1,5,,,,
185,27/06/22,Ninja Xpress,Pekanbaru,Tenayan Raya,Same Day,0,1,,,,
268,27/02/23,Pos Indonesia,Surakarta,Karanganyar,Same Day,0,1,,,,
211,13/03/23,Pos Indonesia,Bandar Lampung,Tanjung Karang Timur,Reguler,5,5,,,,
212,01/05/23,Jne,Semarang,Tugu,Next Day,0,1,,,,
171,03/01/23,Pos Indonesia,Surakarta,Jatipuro,Reguler,3,2,,,,
265,06/12/22,Pos Indonesia,Padang,Pauh,Same Day,0,1,,,,
120,31/08/22,Jne,Jakarta,Makasar,Same Day,4,5,,,,
173,18/10/22,J&T Express,Denpasar,Sesetan,Reguler,0,1,,,,
189,03/07/22,Pos Indonesia,Malang,Poncokusumo,Reguler,5,3,,,,
186,08/08/22,Jne,Depok,Beji,Same Day,5,3,,,,
162,14/10/22,Pos Indonesia,Tangerang,Karawaci,Same Day,1,5,,,,
111,21/08/22,Jne,Batam,Batam Kota,Next Day,5,4,,,,
116,30/11/22,J&T Express,Pontianak,Pontianak Timur,Same Day,0,1,,,,
185,12/02/23,Sicepat,Batam,Batu Aji,Next Day,0,1,,,,
162,29/12/22,Sicepat,Malang,Klojen,Same Day,3,4,,,,
282,27/03/23,Pos Indonesia,Yogyakarta,Pakualaman,Reguler,0,1,,,,
187,21/05/23,Ninja Xpress,Denpasar,Benoa,Same Day,1,5,,,,
285,29/08/22,Ninja Xpress,Pontianak,Pontianak Selatan,Express,5,4,,,,
273,15/07/22,Ninja Xpress,Padang,Lubuk Kilangan,Reguler,0,1,,,,
167,04/04/23,J&T Express,Surakarta,Karanganyar,Same Day,4,5,,,,
244,13/07/22,Sicepat,Tangerang,Kronjo,Reguler,1,4,,,,
292,01/01/23,J&T Express,Bekasi,Bekasi Jaya,Reguler,2,4,,,,
232,03/09/22,J&T Express,Padang,Bungus Teluk Kabung,Next Day,4,4,,,,
124,09/05/23,Jne,Bogor,Citeureup,Reguler,0,1,,,,
296,05/03/23,Pos Indonesia,Bandar Lampung,Kedamaian,Reguler,3,2,,,,
233,13/10/22,Pos Indonesia,Surabaya,Bubutan,Next Day,2,2,,,,
300,19/12/22,J&T Express,Denpasar,Sanur,Express,5,2,,,,
205,12/11/22,Sicepat,Bogor,Parung Panjang,Express,2,5,,,,
114,15/08/22,J&T Express,Bandung,Cicendo,Reguler,4,2,,,,
227,23/04/23,Sicepat,Bandar Lampung,Rajabasa,Same Day,0,1,,,,
224,28/01/23,Sicepat,Bandung,Panyileukan,Next Day,3,4,,,,
237,11/07/22,Ninja Xpress,Bekasi,Pondok Melati,Express,1,2,,,,
171,08/05/23,Jne,Surakarta,Kalijambe,Same Day,3,2,,,,
172,03/09/22,Jne,Palembang,Sako,Next Day,0,1,,,,
128,21/12/22,Jne,Surakarta,Banyudono,Reguler,5,4,,,,
270,28/03/23,Jne,Batam,Sekupang,Same Day,5,5,,,,
237,23/02/23,J&T Express,Surakarta,Jatipuro,Same Day,5,3,,,,
267,21/03/23,Ninja Xpress,Jakarta,Setiabudi,Same Day,4,5,,,,
266,24/09/22,J&T Express,Pontianak,Pontianak Selatan,Same Day,2,4,,,,
246,23/04/23,J&T Express,Bandar Lampung,Teluk Betung Utara,Reguler,4,5,,,,
209,27/10/22,Jne,Yogyakarta,Gedong Tengen,Express,0,1,,,,
150,26/05/23,Pos Indonesia,Pekanbaru,Lima Puluh,Same Day,0,1,,,,
249,19/10/22,Sicepat,Surabaya,Sukolilo,Next Day,1,4,,,,
217,01/11/22,J&T Express,Tangerang,Larangan,Same Day,1,4,,,,
185,23/04/23,Pos Indonesia,Pontianak,Pontianak Kota,Express,2,5,,,,
128,29/07/22,J&T Express,Bandung,Coblong,Next Day,5,3,,,,
293,19/04/23,Ninja Xpress,Makassar,Ujung Tanah,Reguler,3,5,,,,
243,17/10/22,Sicepat,Surabaya,Simokerto,Next Day,3,2,,,,
242,01/12/22,J&T Express,Malang,Kedungkandang,Next Day,0,1,,,,
222,05/12/22,Jne,Malang,Pakis,Reguler,0,1,,,,
154,03/07/22,Ninja Xpress,Tangerang,Ciputat,Reguler,4,4,,,,
265,09/07/22,Jne,Tangerang,Pinang,Express,2,4,,,,
234,25/12/22,Pos Indonesia,Pontianak,Pontianak Barat,Reguler,4,4,,,,
169,20/12/22,Jne,Jakarta,Ciracas,Express,2,2,,,,
252,17/09/22,Ninja Xpress,Bandar Lampung,Tanjung Senang,Express,2,4,,,,
300,24/06/22,Sicepat,Bogor,Parung Panjang,Same Day,5,3,,,,
230,10/10/22,Ninja Xpress,Jakarta,Menteng,Reguler,0,1,,,,
300,13/03/23,J&T Express,Malang,Kedungkandang,Same Day,2,5,,,,
147,30/04/23,Jne,Pontianak,Pontianak Selatan,Express,5,3,,,,
142,09/07/22,Ninja Xpress,Padang,Koto Tangah,Express,4,2,,,,
133,28/04/23,Jne,Makassar,Biringkanaya,Same Day,3,2,,,,
253,21/10/22,Sicepat,Tangerang,Cipondoh,Next Day,0,1,,,,
156,01/07/22,Sicepat,Bogor,Tanah Sereal,Same Day,3,5,,,,
126,12/04/23,Ninja Xpress,Pontianak,Pontianak Tenggara,Same Day,0,1,,,,
181,03/06/23,Jne,Bandung,Mandalajati,Express,0,1,,,,
266,01/04/23,Sicepat,Jakarta,Ciracas,Same Day,4,5,,,,
236,21/04/23,J&T Express,Bekasi,Pondok Melati,Express,5,3,,,,
190,23/03/23,Sicepat,Pontianak,Pontianak Tenggara,Next Day,5,3,,,,
164,30/04/23,Jne,Yogyakarta,Gondokusuman,Same Day,5,4,,,,
112,20/06/22,Pos Indonesia,Bandar Lampung,Teluk Betung Utara,Same Day,1,4,,,,
292,01/02/23,Sicepat,Bogor,Tanah Sereal,Same Day,5,3,,,,
227,18/01/23,J&T Express,Jakarta,Ciracas,Express,5,3,,,,
266,09/12/22,Sicepat,Bogor,Ciawi,Same Day,2,5,,,,
143,26/12/22,Pos Indonesia,Yogyakarta,Gedong Tengen,Next Day,2,2,,,,
164,09/03/23,Ninja Xpress,Padang,Nanggalo,Reguler,5,3,,,,
167,05/05/23,Pos Indonesia,Batam,Bulang,Express,3,5,,,,
159,17/03/23,Ninja Xpress,Surabaya,Tegalsari,Same Day,2,4,,,,
269,01/11/22,Ninja Xpress,Padang,Padang Selatan,Reguler,0,1,,,,
235,14/08/22,Ninja Xpress,Bandar Lampung,Tanjung Karang Timur,Reguler,5,3,,,,
286,16/09/22,J&T Express,Yogyakarta,Gondomanan,Reguler,0,1,,,,
140,29/04/23,J&T Express,Medan,Medan Amplas,Same Day,0,1,,,,
277,08/06/23,Jne,Bandung,Kiaracondong,Reguler,2,5,,,,
242,13/04/23,Pos Indonesia,Surakarta,Banyudono,Same Day,4,5,,,,
233,15/04/23,J&T Express,Yogyakarta,Sewon,Reguler,1,5,,,,
268,30/07/22,J&T Express,Depok,Bojongsari,Reguler,0,1,,,,
235,11/12/22,Ninja Xpress,Jakarta,Tanah Abang,Same Day,0,1,,,,
155,02/04/23,Sicepat,Batam,Sagulung,Reguler,4,4,,,,
295,10/06/23,J&T Express,Depok,Cimanggis,Next Day,0,1,,,,
238,20/10/22,Jne,Bogor,Tanah Sereal,Same Day,5,3,,,,
190,08/03/23,J&T Express,Malang,Lowokwaru,Same Day,0,1,,,,
189,28/05/23,Ninja Xpress,Bandung,Babakan Ciparay,Next Day,5,5,,,,
176,10/07/22,Jne,Tangerang,Karawaci,Reguler,1,5,,,,
116,31/03/23,Sicepat,Bekasi,Bekasi Jaya,Express,5,3,,,,
250,24/12/22,Jne,Pekanbaru,Sail,Next Day,3,4,,,,
254,12/09/22,J&T Express,Bogor,Cibinong,Reguler,4,4,,,,
150,27/09/22,Sicepat,Denpasar,Kedonganan,Next Day,0,1,,,,
119,27/09/22,Jne,Surabaya,Gubeng,Same Day,5,3,,,,
180,07/12/22,Jne,Batam,Lubuk Baja,Reguler,5,3,,,,
156,30/06/22,Sicepat,Semarang,Tugu Mulyo,Reguler,5,3,,,,
180,14/10/22,J&T Express,Depok,Beji,Reguler,2,2,,,,
195,28/09/22,Sicepat,Bekasi,Mustika Jaya,Express,1,2,,,,
136,28/05/23,Sicepat,Pontianak,Pontianak Barat,Same Day,4,4,,,,
239,27/10/22,Jne,Batam,Nongsa,Same Day,0,1,,,,
257,26/09/22,J&T Express,Semarang,Tugu Mulyo,Next Day,5,3,,,,
120,01/05/23,Sicepat,Yogyakarta,Prawirotaman,Reguler,0,1,,,,
157,10/02/23,J&T Express,Denpasar,Denpasar Tengah,Next Day,0,1,,,,
274,10/03/23,Ninja Xpress,Bandar Lampung,Enggal,Next Day,2,2,,,,
262,27/11/22,J&T Express,Bandar Lampung,Enggal,Same Day,2,5,,,,
230,08/03/23,Sicepat,Batam,Bengkong,Next Day,4,5,,,,
173,15/07/22,J&T Express,Semarang,Candisari,Same Day,4,2,,,,
176,18/12/22,Jne,Denpasar,Nusa Dua,Next Day,5,2,,,,
288,09/01/23,Pos Indonesia,Palembang,Ilir Barat I,Same Day,4,2,,,,
137,11/11/22,Ninja Xpress,Surakarta,Batuwarno,Reguler,5,3,,,,
136,30/01/23,Jne,Padang,Lubuk Begalung,Same Day,5,3,,,,
174,06/11/22,Pos Indonesia,Tangerang,Curug,Reguler,3,5,,,,
242,28/05/23,Jne,Denpasar,Kuta,Next Day,5,3,,,,
163,27/12/22,Jne,Medan,Medan Sunggal,Next Day,4,4,,,,
239,01/11/22,J&T Express,Denpasar,Denpasar Selatan,Express,3,2,,,,
231,30/06/22,Jne,Bandung,Coblong,Express,0,1,,,,
165,06/04/23,Jne,Bogor,Cibinong,Express,1,5,,,,
188,02/09/22,J&T Express,Padang,Pauh,Express,2,4,,,,
277,04/12/22,Pos Indonesia,Bekasi,Bekasi Jaya,Same Day,2,4,,,,
251,28/08/22,Jne,Padang,Pauh,Next Day,4,4,,,,
194,16/01/23,Pos Indonesia,Batam,Batu Aji,Reguler,3,4,,,,
111,16/01/23,Pos Indonesia,Surabaya,Lakarsantri,Express,3,5,,,,
142,17/08/22,Ninja Xpress,Malang,Ngajung,Next Day,5,3,,,,
169,03/05/23,J&T Express,Surakarta,Kebakkramat,Express,4,5,,,,
175,25/02/23,Jne,Yogyakarta,Keparakan,Next Day,4,2,,,,
222,26/07/22,Sicepat,Bekasi,Jati Sampurna,Same Day,5,3,,,,
137,10/05/23,Ninja Xpress,Pontianak,Pontianak Selatan,Same Day,0,1,,,,
291,12/11/22,Sicepat,Denpasar,Denpasar Selatan,Next Day,5,4,,,,
165,25/03/23,Sicepat,Depok,Bojongsari,Next Day,5,5,,,,
191,30/11/22,Jne,Bogor,Parung Panjang,Express,3,5,,,,
182,25/09/22,Sicepat,Pekanbaru,Senapelan,Express,5,3,,,,
194,13/01/23,J&T Express,Pontianak,Pontianak Timur,Reguler,5,2,,,,
207,25/08/22,Ninja Xpress,Bandung,Lengkong,Reguler,2,5,,,,
163,29/07/22,Jne,Surabaya,Genteng,Reguler,1,2,,,,
166,28/02/23,Ninja Xpress,Depok,Cimanggis,Next Day,5,5,,,,
297,26/04/23,J&T Express,Depok,Limo,Next Day,5,3,,,,
119,02/10/22,Pos Indonesia,Jakarta,Mampang Prapatan,Reguler,0,1,,,,
147,17/12/22,Jne,Surakarta,Banyudono,Same Day,0,1,,,,
237,14/05/23,Sicepat,Tangerang,Pondok Aren,Next Day,1,4,,,,
185,15/01/23,Pos Indonesia,Padang,Kuranji,Same Day,5,3,,,,
178,17/02/23,Sicepat,Bandar Lampung,Labuhan Ratu,Express,2,4,,,,
240,16/05/23,J&T Express,Yogyakarta,Gondomanan,Reguler,4,2,,,,
165,06/07/22,Pos Indonesia,Medan,Medan Barat,Next Day,0,1,,,,
173,26/05/23,Ninja Xpress,Surabaya,Tegalsari,Reguler,4,4,,,,
281,03/03/23,Ninja Xpress,Medan,Medan Selayang,Next Day,1,5,,,,
233,20/05/23,J&T Express,Denpasar,Serangan,Express,0,1,,,,
159,25/05/23,Ninja Xpress,Batam,Sekupang,Same Day,5,2,,,,
275,19/12/22,Jne,Denpasar,Kerobokan,Same Day,4,5,,,,
171,11/10/22,J&T Express,Surabaya,Wonokromo,Reguler,0,1,,,,
191,30/04/23,Jne,Semarang,Mijen,Express,3,5,,,,
144,09/09/22,Pos Indonesia,Batam,Bengkong,Express,1,4,,,,
214,27/10/22,Jne,Bandung,Cibeunying Kidul,Next Day,0,1,,,,
121,05/04/23,Jne,Surakarta,Laweyan,Same Day,3,2,,,,
160,23/06/22,Ninja Xpress,Padang,Padang Timur,Express,2,5,,,,
189,18/02/23,Sicepat,Bogor,Bogor Selatan,Next Day,2,4,,,,
299,12/06/22,J&T Express,Malang,Kedungkandang,Same Day,4,2,,,,
142,07/02/23,Ninja Xpress,Semarang,Gayamsari,Next Day,0,1,,,,
180,14/03/23,Ninja Xpress,Tangerang,Benda,Reguler,5,5,,,,
168,26/08/22,J&T Express,Padang,Pauh,Express,3,2,,,,
179,08/05/23,Ninja Xpress,Tangerang,Ciputat,Same Day,2,4,,,,
249,04/02/23,Pos Indonesia,Pekanbaru,Lima Puluh,Express,2,5,,,,
151,28/05/23,Pos Indonesia,Medan,Medan Denai,Reguler,0,1,,,,
271,13/03/23,J&T Express,Denpasar,Tuban,Next Day,2,2,,,,
218,21/08/22,J&T Express,Bandar Lampung,Kedamaian,Reguler,5,3,,,,
185,25/12/22,Pos Indonesia,Jakarta,Kramat Jati,Next Day,0,1,,,,
188,24/11/22,J&T Express,Denpasar,Kerobokan,Reguler,5,4,,,,
150,31/03/23,J&T Express,Pekanbaru,Lima Puluh,Same Day,5,3,,,,
174,27/07/22,Jne,Bogor,Cibinong,Reguler,2,5,,,,
269,02/11/22,Pos Indonesia,Surabaya,Kenjeran,Reguler,5,3,,,,
300,26/02/23,Ninja Xpress,Surabaya,Lakarsantri,Reguler,2,2,,,,
154,14/09/22,Jne,Surabaya,Gubeng,Same Day,5,3,,,,
219,27/07/22,Pos Indonesia,Pontianak,Pontianak Kota,Same Day,4,5,,,,
204,07/08/22,J&T Express,Bandung,Cicendo,Express,3,4,,,,
173,12/12/22,Pos Indonesia,Bandar Lampung,Panjang,Express,0,1,,,,
193,29/08/22,Pos Indonesia,Bekasi,Pondok Gede,Same Day,5,3,,,,
239,03/05/23,Sicepat,Semarang,Gunungpati,Next Day,5,3,,,,
122,29/05/23,Sicepat,Yogyakarta,Gondomanan,Express,0,1,,,,
172,22/06/22,Pos Indonesia,Batam,Sekupang,Express,5,3,,,,
238,08/10/22,Sicepat,Pontianak,Pontianak Barat,Express,5,3,,,,
215,12/07/22,Pos Indonesia,Pekanbaru,Marpoyan Damai,Same Day,5,3,,,,
204,26/02/23,J&T Express,Bogor,Nanggung,Next Day,5,2,,,,
293,05/02/23,J&T Express,Makassar,Panakkukang,Same Day,5,3,,,,
147,13/07/22,J&T Express,Bandung,Gedebage,Express,5,5,,,,
215,09/06/23,Ninja Xpress,Pekanbaru,Marpoyan Damai,Express,5,2,,,,
181,31/03/23,Ninja Xpress,Pekanbaru,Sail,Express,2,2,,,,
249,28/10/22,Ninja Xpress,Medan,Medan Barat,Reguler,0,1,,,,
158,17/04/23,J&T Express,Pontianak,Pontianak Barat,Express,2,5,,,,
238,28/10/22,Pos Indonesia,Denpasar,Kerobokan,Same Day,1,5,,,,
201,30/04/23,J&T Express,Semarang,Tugu Mulyo,Next Day,5,2,,,,
178,25/06/22,Pos Indonesia,Bogor,Nanggung,Express,1,2,,,,
127,09/11/22,Ninja Xpress,Pekanbaru,Tampan,Express,5,3,,,,
126,01/06/23,Sicepat,Denpasar,Denpasar Tengah,Express,5,5,,,,
247,17/08/22,Sicepat,Tangerang,Serpong Utara,Next Day,4,4,,,,
228,30/08/22,Ninja Xpress,Jakarta,Kramat Jati,Express,5,5,,,,
245,12/04/23,Pos Indonesia,Depok,Tapos,Reguler,4,5,,,,
235,06/05/23,Ninja Xpress,Medan,Medan Barat,Reguler,1,4,,,,
120,29/12/22,Pos Indonesia,Malang,Blimbing,Next Day,4,5,,,,
217,18/02/23,Sicepat,Medan,Medan Denai,Next Day,0,1,,,,
287,03/09/22,Pos Indonesia,Surakarta,Ngargoyoso,Express,5,3,,,,
268,31/07/22,Sicepat,Palembang,Ilir Timur Tiga,Express,3,2,,,,
204,10/04/23,Sicepat,Batam,Batu Aji,Same Day,3,4,,,,
269,20/09/22,Ninja Xpress,Semarang,Tugu,Next Day,4,4,,,,
186,05/02/23,Jne,Bekasi,Jatiasih,Reguler,5,5,,,,
241,25/07/22,Jne,Yogyakarta,Mantrijeron,Express,5,3,,,,
245,16/08/22,Jne,Malang,Ngajung,Same Day,2,4,,,,
300,11/03/23,Pos Indonesia,Medan,Medan Amplas,Next Day,3,2,,,,
274,03/08/22,J&T Express,Bekasi,Jatiasih,Express,5,3,,,,
294,30/06/22,J&T Express,Yogyakarta,Gondomanan,Next Day,4,4,,,,
116,01/07/22,Jne,Makassar,Bontoala,Express,4,2,,,,
142,04/03/23,Jne,Bogor,Babakan Madang,Next Day,5,3,,,,
197,20/10/22,Pos Indonesia,Bogor,Megamendung,Express,3,4,,,,
129,25/06/22,Sicepat,Malang,Poncokusumo,Express,0,1,,,,
226,19/07/22,Jne,Depok,Tapos,Express,0,1,,,,
264,28/08/22,Pos Indonesia,Bogor,Citeureup,Next Day,2,2,,,,
223,29/10/22,Pos Indonesia,Palembang,Ilir Barat I,Express,1,2,,,,
135,16/05/23,Jne,Palembang,Kemuning,Next Day,0,1,,,,
214,07/09/22,Sicepat,Surakarta,Banjarsari,Express,5,2,,,,
182,16/03/23,Jne,Bogor,Parung Panjang,Reguler,3,2,,,,
270,29/07/22,Ninja Xpress,Palembang,Kemuning,Express,1,4,,,,
218,25/08/22,Sicepat,Pontianak,Pontianak Barat,Next Day,0,1,,,,
143,24/07/22,Sicepat,Medan,Medan Polonia,Express,5,3,,,,
292,28/09/22,Sicepat,Makassar,Bonto,Same Day,2,4,,,,
129,28/02/23,Pos Indonesia,Semarang,Pedurungan,Same Day,1,5,,,,
264,31/05/23,Ninja Xpress,Bandung,Panyileukan,Same Day,4,4,,,,
298,08/11/22,Pos Indonesia,Depok,Cipayung,Reguler,5,3,,,,
224,09/11/22,Sicepat,Tangerang,Larangan,Next Day,2,4,,,,
284,11/02/23,Pos Indonesia,Pontianak,Pontianak Utara,Reguler,2,4,,,,
237,15/07/22,Pos Indonesia,Denpasar,Padangsambian,Next Day,0,1,,,,
112,10/05/23,Jne,Palembang,Seberang Ulu Ii,Reguler,4,5,,,,
188,03/02/23,Pos Indonesia,Tangerang,Kronjo,Reguler,0,1,,,,
269,18/02/23,Pos Indonesia,Semarang,Genuk,Express,5,3,,,,
233,16/05/23,Ninja Xpress,Padang,Padang Barat,Express,3,4,,,,
294,07/08/22,Sicepat,Depok,Tapos,Next Day,4,2,,,,
130,05/01/23,Jne,Surabaya,Kenjeran,Express,1,4,,,,
225,08/05/23,Sicepat,Semarang,Semarang Timur,Next Day,5,3,,,,
278,15/10/22,J&T Express,Jakarta,Matraman,Reguler,0,1,,,,
269,28/09/22,J&T Express,Batam,Sekupang,Same Day,4,4,,,,
160,14/01/23,Pos Indonesia,Surakarta,Kartasura,Reguler,2,2,,,,
270,05/11/22,Pos Indonesia,Bogor,Bogor Barat,Next Day,3,2,,,,
238,11/07/22,Jne,Pekanbaru,Tenayan Raya,Express,3,2,,,,
273,21/09/22,Jne,Bandung,Cidadap,Next Day,5,3,,,,
298,26/06/22,Pos Indonesia,Jakarta,Kebayoran Baru,Reguler,2,2,,,,
282,20/06/22,Sicepat,Bekasi,Bekasi Jaya,Reguler,4,4,,,,
184,17/05/23,Sicepat,Tangerang,Karang Tengah,Next Day,1,2,,,,
161,21/12/22,Ninja Xpress,Bekasi,Bekasi Selatan,Next Day,5,5,,,,
200,04/06/23,Jne,Bandung,Bojongloa Kaler,Same Day,1,2,,,,
272,14/01/23,Jne,Malang,Poncokusumo,Same Day,2,4,,,,
166,28/01/23,Jne,Malang,Ngajung,Reguler,2,2,,,,
291,18/05/23,Ninja Xpress,Bogor,Gunung Putri,Express,4,2,,,,
152,01/01/23,Jne,Semarang,Mijen,Express,5,3,,,,
243,09/12/22,Ninja Xpress,Bandar Lampung,Rajabasa,Express,0,1,,,,
155,11/10/22,Pos Indonesia,Makassar,Ujung Tanah,Next Day,5,3,,,,
136,19/05/23,Ninja Xpress,Padang,Lubuk Begalung,Next Day,2,2,,,,
219,01/04/23,Pos Indonesia,Batam,Sei Beduk,Next Day,3,2,,,,
142,17/10/22,Sicepat,Semarang,Mijen,Express,2,2,,,,
194,02/12/22,Pos Indonesia,Jakarta,Makasar,Express,3,5,,,,
213,18/03/23,Jne,Makassar,Makassar City,Express,0,1,,,,
200,24/06/22,Jne,Yogyakarta,Terban,Same Day,3,4,,,,
238,26/01/23,Jne,Makassar,Makassar Barat,Express,5,2,,,,
199,15/03/23,J&T Express,Bandung,Buahbatu,Reguler,5,3,,,,
135,30/08/22,Jne,Pekanbaru,Pekanbaru Kota,Same Day,1,2,,,,
174,07/11/22,J&T Express,Surakarta,Laweyan,Reguler,5,3,,,,
258,05/07/22,Jne,Medan,Medan Amplas,Reguler,3,5,,,,
188,02/03/23,Jne,Padang,Padang Barat,Express,3,4,,,,
190,15/09/22,J&T Express,Malang,Klojen,Next Day,4,2,,,,
