order_id,product_id,order_date,courier_delivery,city,district,type_of_delivery,estimated_delivery_time_days,product_rating,ontime
548909,270,2022/09/10,POS Indonesia,Bogor,Tanah Sereal,Express,4,5,Ontime
84033,275,2022/07/12,SiCepat,Semarang,Candisari,Express,1 days,2,Ontime
655585,235,19/06/22,JNE,Depok,Limo,Same Day,2,4,Ontime
570181,128,25/03/23,JNE,Semarang,Candisari,Reguler,5,4,Ontime
684770,281,22/07/22,SiCepat,Malang,Klojen,Reguler,1,5,Ontime
362313,135,2023/07/05,Ninja Xpress,Makassar,Makassar Barat,Same Day,,1,Ontime
524105,213,17/01/23,Ninja Xpress,Bekasi,Medan Satria,Next Day,3,4,Ontime
278397,271,13/06/22,JNE,Bekasi,Bantargebang,Reguler,1 days,2,Ontime
851207,226,2023/11/06,J&T Express,Malang,Singosari,Same Day,2,4,Ontime
870148,274,24/03/23,JNE,Surakarta,Pasarsragen,Next Day,5,4,Ontime
305557,245,2023/08/04,JNE,Bekasi,Rawalumbu,Reguler,4,5,Ontime
893904,207,16/10/22,POS Indonesia,Padang,Padang Utara,Same Day,4,4,Ontime
420356,300,31/03/23,POS Indonesia,Yogyakarta,Danurejan,Reguler,1,5,Ontime
19991,122,13/11/22,JNE,Yogyakarta,Danurejan,Same Day,five,3,Ontime
441934,262,17/11/22,JNE,Palembang,Ilir Barat I,Next Day,five,3,Ontime
266044,299,2023/01/03,POS Indonesia,Tangerang,Ciledug,Next Day,3,4,Ontime
452845,159,2023/09/04,Ninja Xpress,Surabaya,Sambikerep,Express,1,5,Ontime
785048,112,2023/03/02,POS Indonesia,Bekasi,Rawalumbu,Same Day,3 days,2,Ontime
607659,291,2022/10/07,JNE,Bogor,Nanggung,Express,five,3,Ontime
941608,147,2022/02/07,JNE,Bogor,Jonggol,Express,4,5,Ontime
961607,211,2023/08/01,J&T Express,Medan,Medan Belawan,Same Day,five,3,Ontime
893535,140,2022/09/10,SiCepat,Depok,Cimanggis,Express,4,5,Ontime
378246,166,2022/04/09,Ninja Xpress,Palembang,Kemuning,Express,2,4,Ontime
715274,165,28/04/23,Ninja Xpress,Palembang,Seberang Ulu II,Same Day,five,3,Ontime
671693,158,24/05/23,Ninja Xpress,Batam,Sagulung,Next Day,5,5,Ontime
531639,250,18/02/23,Ninja Xpress,Bogor,Ciawi,Next Day,five,3,Ontime
457897,151,2023/06/02,SiCepat,Makassar,Ujung Tanah,Reguler,1,4,Ontime
879654,248,16/11/22,Ninja Xpress,Medan,Medan Selayang,Reguler,5,5,Ontime
799793,291,2023/05/06,Ninja Xpress,Jakarta,Cempaka Putih,Next Day,,1,Ontime
683731,274,28/04/23,Ninja Xpress,Surakarta,Jatipuro,Express,,1,Ontime
811875,272,18/12/22,SiCepat,Semarang,Gayamsari,Next Day,five,3,Ontime
458778,228,16/07/22,SiCepat,Palembang,Ilir Barat I,Same Day,five,3,Ontime
602046,194,2022/11/06,JNE,Jakarta,Menteng,Next Day,2 days,2,Ontime
687965,224,2023/10/06,SiCepat,Pontianak,Pontianak Tenggara,Next Day,3,5,Ontime
465055,226,26/05/23,Ninja Xpress,Depok,Bojongsari,Express,5 days,2,Ontime
84471,300,16/01/23,POS Indonesia,Padang,Lubuk Begalung,Same Day,,1,Ontime
584949,198,2023/02/01,JNE,Surakarta,Kraton,Next Day,,1,Ontime
603053,118,2022/05/09,SiCepat,Surabaya,Simokerto,Express,2,4,Ontime
319765,140,2023/11/06,JNE,Depok,Cimanggis,Same Day,5,5,Ontime
574352,128,16/08/22,JNE,Bogor,Bogor Timur,Express,five,3,Ontime
607594,211,18/12/22,JNE,Bandar Lampung,Tanjung Karang Barat,Reguler,five,3,Ontime
653037,147,25/07/22,Ninja Xpress,Bekasi,Bekasi Jaya,Same Day,five,3,Ontime
845356,244,2023/08/02,SiCepat,Pontianak,Pontianak Kota,Same Day,,1,Ontime
528611,125,2022/06/09,J&T Express,Depok,Tapos,Same Day,4,5,Ontime
817663,138,2023/06/04,POS Indonesia,Malang,Pakisaji,Next Day,,1,Ontime
799672,262,2022/05/09,SiCepat,Tangerang,Legok,Next Day,five,3,Ontime
763501,237,20/07/22,J&T Express,Tangerang,Legok,Reguler,1 days,2,Ontime
412176,262,16/01/23,J&T Express,Medan,Medan Belawan,Same Day,1,5,Ontime
664302,146,2022/06/10,J&T Express,Bandung,Astana Anyar,Same Day,4,4,Ontime
278408,150,2022/02/07,Ninja Xpress,Makassar,Makassar Barat,Next Day,five,3,Ontime
588804,138,28/08/22,SiCepat,Malang,Sumbermanjing,Reguler,2,4,Ontime
195198,196,2023/09/06,Ninja Xpress,Bogor,Nanggung,Reguler,5 days,2,Ontime
380103,238,30/11/22,JNE,Semarang,Tugu Mulyo,Reguler,five,3,Ontime
485140,265,21/02/23,Ninja Xpress,Yogyakarta,Tegalrejo,Same Day,1,4,Ontime
449941,234,2022/03/10,SiCepat,Yogyakarta,Ngampilan,Next Day,4,5,Ontime
549,131,27/01/23,POS Indonesia,Jakarta,Senen,Express,five,3,Ontime
210110,203,25/07/22,SiCepat,Bogor,Bogor Utara,Reguler,,1,Ontime
953954,185,14/01/23,J&T Express,Malang,Pakis,Next Day,4 days,2,Ontime
347434,283,15/04/23,POS Indonesia,Makassar,Makassar Selatan,Reguler,five,3,Ontime
945593,201,31/05/23,JNE,Bogor,Megamendung,Reguler,five,3,Ontime
390597,152,2022/10/11,POS Indonesia,Denpasar,Pecatu,Express,2 days,2,Ontime
225883,288,26/02/23,POS Indonesia,Tangerang,Sindang Jaya,Next Day,five,3,Ontime
292590,144,2022/02/10,JNE,Semarang,Semarang Timur,Next Day,1 days,2,Ontime
187790,154,14/03/23,Ninja Xpress,Surakarta,Banjarsari,Reguler,4 days,2,Ontime
716377,126,23/08/22,J&T Express,Yogyakarta,Gondomanan,Express,,1,Ontime
174042,251,2023/09/03,POS Indonesia,Surakarta,Banjarsari,Next Day,,1,Ontime
705781,143,2022/12/11,POS Indonesia,Yogyakarta,Kraton,Same Day,1,5,Ontime
756238,238,2023/04/02,Ninja Xpress,Semarang,Banyumanik,Express,five,3,Ontime
476245,221,2023/12/05,JNE,Pontianak,Pontianak Kota,Reguler,3 days,2,Ontime
418602,275,2022/04/09,POS Indonesia,Jakarta,Setiabudi,Same Day,5 days,2,Ontime
20531,296,17/08/22,J&T Express,Surabaya,Asemrowo,Express,1 days,2,Ontime
495483,157,15/04/23,SiCepat,Bandung,Bojongloa Kidul,Next Day,3,4,Ontime
90102,285,20/05/23,SiCepat,Pekanbaru,Lima Puluh,Express,five,3,Ontime
182898,258,18/04/23,Ninja Xpress,Tangerang,Pagedangan,Same Day,,1,Ontime
542134,265,24/02/23,J&T Express,Medan,Medan Sunggal,Reguler,,1,Ontime
287077,198,23/07/22,Ninja Xpress,Bandung,Bandung Wetan,Next Day,,1,Ontime
556779,237,25/06/22,JNE,Bandar Lampung,Langkapura,Next Day,,1,Ontime
695635,278,26/09/22,J&T Express,Batam,Belakang Padang,Same Day,five,3,Ontime
33925,175,26/04/23,J&T Express,Medan,Medan Selayang,Next Day,5,4,Ontime
29525,298,2023/11/01,SiCepat,Batam,Bulang,Express,2 days,2,Ontime
238850,270,14/03/23,Ninja Xpress,Jakarta,Tebet,Express,,1,Ontime
523508,270,20/01/23,J&T Express,Medan,Medan Timur,Same Day,5 days,2,Ontime
417843,229,20/04/23,SiCepat,Tangerang,Sindang Jaya,Next Day,3,5,Ontime
366252,191,2022/09/07,Ninja Xpress,Jakarta,Pancoran,Express,4,5,Ontime
337231,209,2022/03/12,J&T Express,Semarang,Gajahmungkur,Reguler,3 days,2,Ontime
447249,291,21/06/22,Ninja Xpress,Malang,Bululawang,Reguler,five,3,Ontime
135092,229,2022/05/10,POS Indonesia,Depok,Limo,Reguler,,1,Ontime
573832,225,30/06/22,Ninja Xpress,Palembang,Ilir Timur II,Express,,1,Ontime
331917,244,28/01/23,JNE,Padang,Lubuk Begalung,Express,5,5,Ontime
511742,291,28/01/23,JNE,Surakarta,Banyudono,Next Day,2,4,Ontime
202601,183,2022/03/08,POS Indonesia,Bekasi,Bantargebang,Express,3,4,Ontime
596396,127,23/06/22,Ninja Xpress,Palembang,Seberang Ulu I,Reguler,1,4,Ontime
970530,241,25/02/23,JNE,Bandung,Rancasari,Reguler,five,3,Ontime
891694,236,2023/03/05,SiCepat,Medan,Medan Tembung,Same Day,4,5,Ontime
306272,131,21/08/22,JNE,Jakarta,Kemayoran,Next Day,4 days,2,Ontime
630572,119,18/10/22,POS Indonesia,Palembang,Seberang Ulu I,Express,five,3,Ontime
562409,178,17/09/22,J&T Express,Semarang,Gunungpati,Next Day,five,3,Ontime
537018,195,2023/11/06,Ninja Xpress,Surakarta,Laweyan,Express,4 days,2,Ontime
14085,259,2022/06/07,SiCepat,Tangerang,Serpong,Reguler,3,5,Ontime
909859,295,2023/03/01,JNE,Semarang,Semarang Utara,Same Day,5 days,2,Ontime
298149,279,2022/02/12,SiCepat,Denpasar,Kerobokan,Next Day,five,3,Ontime
691999,221,29/08/22,Ninja Xpress,Medan,Medan Marelan,Same Day,4,5,Ontime
673377,236,18/07/22,Ninja Xpress,Surabaya,Mulyorejo,Express,3,5,Ontime
642830,288,23/11/22,Ninja Xpress,Denpasar,Serangan,Same Day,4 days,2,Ontime
882949,122,22/10/22,SiCepat,Padang,Padang Barat,Next Day,3 days,2,Ontime
768515,159,2022/02/07,Ninja Xpress,Tangerang,Legok,Same Day,5,5,Ontime
757839,201,15/05/23,J&T Express,Semarang,Semanan,Reguler,five,3,Ontime
846555,168,2022/01/07,J&T Express,Tangerang,Karang Tengah,Same Day,3,5,Ontime
728513,155,16/06/22,Ninja Xpress,Bandung,Regol,Same Day,,1,Ontime
154639,173,13/03/23,SiCepat,Pontianak,Pontianak Kota,Express,3,4,Ontime
678961,198,26/03/23,J&T Express,Bandung,Bandung Wetan,Express,,1,Ontime
548954,136,20/11/22,J&T Express,Denpasar,Denpasar Barat,Reguler,1,4,Ontime
883252,289,2022/11/07,J&T Express,Medan,Medan Labuhan,Next Day,five,3,Ontime
299334,226,23/11/22,J&T Express,Padang,Pauh,Same Day,,1,Ontime
456458,174,22/12/22,SiCepat,Batam,Bengkong,Same Day,five,3,Ontime
777873,209,13/03/23,Ninja Xpress,Tangerang,Pondok Aren,Express,4,4,Ontime
489662,112,2022/02/10,J&T Express,Jakarta,Pasar Rebo,Next Day,1,4,Ontime
351335,155,2023/09/02,J&T Express,Surakarta,Karangpandan,Reguler,,1,Ontime
525829,215,17/02/23,SiCepat,Yogyakarta,Gondomanan,Express,3,4,Ontime
792369,112,16/04/23,SiCepat,Depok,Cipayung,Express,five,3,Ontime
342705,258,31/10/22,J&T Express,Jakarta,Pancoran,Next Day,5,4,Ontime
73592,232,21/03/23,SiCepat,Pekanbaru,Payung Sekaki,Next Day,1,4,Ontime
891908,196,13/07/22,Ninja Xpress,Yogyakarta,Gedong Tengen,Express,,1,Ontime
508993,189,28/10/22,POS Indonesia,Medan,Medan Amplas,Express,5,4,Ontime
193535,239,2022/03/09,JNE,Palembang,Sako,Next Day,,1,Ontime
811431,171,28/10/22,JNE,Bandung,Cidadap,Same Day,4,5,Ontime
698890,116,2022/12/08,J&T Express,Padang,Pauh,Reguler,2,4,Ontime
99469,246,18/12/22,Ninja Xpress,Denpasar,Kerobokan,Reguler,,1,Ontime
166297,220,2023/09/01,J&T Express,Makassar,Makassar Barat,Same Day,,1,Ontime
671447,156,31/10/22,Ninja Xpress,Bandung,Babakan Ciparay,Same Day,five,3,Ontime
402113,261,13/08/22,POS Indonesia,Bandung,Cinambo,Reguler,5,4,Ontime
409112,120,25/08/22,POS Indonesia,Denpasar,Jimbaran,Same Day,five,3,Ontime
707240,293,2023/02/01,Ninja Xpress,Bandung,Bandung Wetan,Reguler,1 days,2,Ontime
646620,124,2023/12/02,JNE,Bandar Lampung,Teluk Betung Utara,Reguler,4,4,Ontime
643126,149,2022/06/07,POS Indonesia,Padang,Padang Barat,Reguler,1 days,2,Ontime
274049,237,2022/03/07,J&T Express,Palembang,Plaju,Express,2,5,Ontime
956697,126,24/01/23,Ninja Xpress,Malang,Bululawang,Reguler,1,4,Ontime
356340,173,17/09/22,JNE,Surabaya,Tandes,Express,5 days,2,Ontime
841529,300,2023/06/01,J&T Express,Bogor,Jonggol,Express,1,5,Ontime
491085,229,14/05/23,JNE,Padang,Bungus Teluk Kabung,Same Day,5 days,2,Ontime
29103,184,20/04/23,Ninja Xpress,Bogor,Cigombong,Reguler,4,4,Ontime
265037,137,20/11/22,JNE,Semarang,Tembalang,Reguler,5 days,2,Ontime
575476,286,26/03/23,JNE,Padang,Padang Selatan,Express,5,4,Ontime
504425,254,27/12/22,POS Indonesia,Depok,Limo,Express,2,4,Ontime
190519,153,21/10/22,POS Indonesia,Denpasar,Denpasar Timur,Same Day,five,3,Ontime
582314,242,2023/10/01,JNE,Denpasar,Denpasar Timur,Express,,1,Ontime
163235,191,2022/05/12,J&T Express,Surakarta,Jenawi,Express,,1,Ontime
761339,229,24/04/23,SiCepat,Pontianak,Pontianak Barat,Next Day,,1,Ontime
531964,112,27/07/22,Ninja Xpress,Depok,Limo,Same Day,2,5,Ontime
943293,120,2022/12/12,JNE,Semarang,Tugu,Next Day,five,3,Ontime
609588,207,21/03/23,SiCepat,Medan,Medan Labuhan,Next Day,,1,Ontime
220853,268,19/08/22,POS Indonesia,Depok,Bojongsari,Next Day,4 days,2,Ontime
558523,250,2022/04/09,Ninja Xpress,Depok,Cinere,Reguler,5,4,Ontime
485820,193,2022/01/07,J&T Express,Jakarta,Matraman,Express,5,4,Ontime
822411,192,2023/04/06,SiCepat,Pekanbaru,Pekanbaru Kota,Next Day,4 days,2,Ontime
839058,166,2023/07/05,POS Indonesia,Bekasi,Jati Sampurna,Express,five,3,Ontime
161332,248,29/04/23,Ninja Xpress,Malang,Poncokusumo,Reguler,,1,Ontime
235990,192,18/03/23,Ninja Xpress,Semarang,Semarang Timur,Next Day,,1,Ontime
142294,206,28/08/22,Ninja Xpress,Jakarta,Menteng,Same Day,3,5,Ontime
300103,253,2023/07/05,POS Indonesia,Makassar,Ujung Tanah,Next Day,5,4,Ontime
152542,266,20/02/23,Ninja Xpress,Surabaya,Bulak,Next Day,five,3,Ontime
139733,169,2022/01/10,J&T Express,Makassar,Tamalate,Next Day,5,5,Ontime
684194,236,2022/06/07,JNE,Palembang,Ilir Timur Tiga,Reguler,,1,Ontime
349044,266,19/10/22,SiCepat,Palembang,Seberang Ulu II,Reguler,4,5,Ontime
766662,294,13/05/23,Ninja Xpress,Medan,Medan Timur,Express,5,5,Ontime
865697,289,2022/12/09,Ninja Xpress,Bandar Lampung,Sukarame,Express,3 days,2,Ontime
85648,133,23/10/22,Ninja Xpress,Bogor,Jonggol,Same Day,five,3,Ontime
509215,197,2023/11/03,JNE,Depok,Sukmajaya,Next Day,5 days,2,Ontime
604951,267,2023/12/03,JNE,Depok,Pancoran Mas,Same Day,5,4,Ontime
855655,200,30/07/22,JNE,Bandung,Cinambo,Express,3,4,Ontime
833824,143,2022/03/11,POS Indonesia,Bekasi,Jatiwaringin,Next Day,4,5,Ontime
370427,263,31/03/23,SiCepat,Semarang,Semarang Utara,Express,five,3,Ontime
822381,288,15/09/22,JNE,Malang,Klojen,Same Day,5,5,Ontime
752363,279,2022/01/11,Ninja Xpress,Denpasar,Sanur,Reguler,3,5,Ontime
330020,143,14/01/23,Ninja Xpress,Bekasi,Jati Sampurna,Next Day,3,5,Ontime
579746,212,2022/02/07,J&T Express,Surakarta,Jebres,Reguler,,1,Ontime
846243,224,16/03/23,POS Indonesia,Bekasi,Bantargebang,Express,3 days,2,Ontime
116962,155,18/12/22,Ninja Xpress,Denpasar,Kuta,Express,3 days,2,Ontime
953534,280,2023/12/04,J&T Express,Batam,Sei Beduk,Same Day,2 days,2,Ontime
839660,123,2022/10/09,POS Indonesia,Surabaya,Tandes,Same Day,5 days,2,Ontime
913612,255,24/07/22,SiCepat,Depok,Sawangan,Reguler,2 days,2,Ontime
640443,293,20/12/22,J&T Express,Bandung,Cidadap,Next Day,five,3,Ontime
82635,228,18/11/22,SiCepat,Semarang,Gajahmungkur,Same Day,3,5,Ontime
35284,217,26/07/22,J&T Express,Surakarta,Batuwarno,Reguler,,1,Ontime
428433,174,27/05/23,Ninja Xpress,Medan,Medan Barat,Express,1,5,Ontime
445885,272,16/08/22,Ninja Xpress,Denpasar,Padangsambian,Next Day,,1,Ontime
970823,183,2023/02/03,SiCepat,Medan,Medan Helvetia,Express,3 days,2,Ontime
85112,150,2023/02/02,POS Indonesia,Medan,Medan Amplas,Reguler,3,4,Ontime
13228,134,2022/02/09,SiCepat,Bogor,Dramaga,Next Day,1 days,2,Ontime
440628,237,2022/05/10,POS Indonesia,Yogyakarta,Tegalrejo,Reguler,1,4,Ontime
951496,174,26/02/23,JNE,Medan,Medan Barat,Next Day,3 days,2,Ontime
487720,235,26/11/22,SiCepat,Malang,Pakis,Same Day,1,4,Ontime
928918,144,2023/10/05,J&T Express,Bogor,Dramaga,Express,2,5,Ontime
817689,146,2022/10/12,POS Indonesia,Surakarta,Pasarsragen,Next Day,5,5,Ontime
644420,164,15/04/23,JNE,Bandung,Cinambo,Next Day,2 days,2,Ontime
794050,279,2022/02/11,JNE,Bandar Lampung,Kemiling,Reguler,1,4,Ontime
885833,150,13/05/23,SiCepat,Pekanbaru,Senapelan,Next Day,,1,Ontime
305334,232,25/05/23,POS Indonesia,Depok,Sawangan,Express,2,5,Ontime
642523,177,19/09/22,Ninja Xpress,Surakarta,Berbek,Next Day,2,5,Ontime
538044,257,25/01/23,Ninja Xpress,Depok,Cimanggis,Next Day,5,4,Ontime
38724,164,16/09/22,SiCepat,Surakarta,Mojogedang,Express,,1,Ontime
199356,280,22/01/23,JNE,Pekanbaru,Rumbai,Next Day,2,5,Ontime
743281,195,26/03/23,SiCepat,Batam,Bulang,Express,five,3,Ontime
388623,267,22/11/22,SiCepat,Surakarta,Banjarsari,Same Day,,1,Ontime
850441,201,26/09/22,J&T Express,Semarang,Semarang Tengah,Express,five,3,Ontime
383022,144,25/03/23,POS Indonesia,Malang,Sukun,Next Day,,1,Ontime
307489,210,2022/05/09,Ninja Xpress,Bekasi,Bekasi Jaya,Next Day,,1,Ontime
137080,281,28/11/22,J&T Express,Bandar Lampung,Sukabumi,Same Day,1,4,Ontime
777335,239,2022/03/10,POS Indonesia,Bandar Lampung,Bumi Waras,Express,,1,Ontime
677835,216,2022/02/09,POS Indonesia,Bekasi,Pondok Gede,Express,,1,Ontime
938582,269,14/10/22,POS Indonesia,Makassar,Biringkanaya,Reguler,4,5,Ontime
503955,194,17/06/22,POS Indonesia,Pekanbaru,Senapelan,Reguler,1 days,2,Ontime
104994,221,29/08/22,JNE,Bandung,Kiaracondong,Same Day,five,3,Ontime
301318,210,2022/01/07,POS Indonesia,Makassar,Ujung Tanah,Next Day,3,4,Ontime
687537,266,23/12/22,SiCepat,Surabaya,Bubutan,Reguler,2,4,Ontime
64881,178,2023/05/05,POS Indonesia,Batam,Nongsa,Same Day,1,4,Ontime
517935,178,16/08/22,POS Indonesia,Medan,Medan Johor,Same Day,five,3,Ontime
568263,281,20/11/22,Ninja Xpress,Denpasar,Denpasar Timur,Next Day,five,3,Ontime
165260,233,23/11/22,J&T Express,Surakarta,Kebakkramat,Express,2 days,2,Ontime
121810,287,2022/08/11,J&T Express,Bandar Lampung,Tanjung Karang Timur,Next Day,4,5,Ontime
893298,278,2022/02/08,J&T Express,Batam,Sekupang,Same Day,4,5,Ontime
681913,119,17/02/23,Ninja Xpress,Semarang,Genuk,Reguler,4 days,2,Ontime
211950,122,2023/12/04,POS Indonesia,Padang,Padang Utara,Reguler,4,5,Ontime
592848,140,2023/05/05,J&T Express,Pekanbaru,Sail,Express,1 days,2,Ontime
867223,140,2023/04/05,JNE,Medan,Medan Marelan,Reguler,five,3,Ontime
82761,186,20/01/23,J&T Express,Malang,Sukun,Next Day,,1,Ontime
193366,242,30/12/22,JNE,Semarang,Semarang Utara,Reguler,,1,Ontime
828744,291,16/08/22,J&T Express,Pontianak,Pontianak Kota,Next Day,2,5,Ontime
808055,198,2022/09/10,SiCepat,Surabaya,Gubeng,Next Day,5,4,Ontime
320961,275,26/02/23,POS Indonesia,Pontianak,Pontianak Tenggara,Express,5,5,Ontime
462741,182,25/07/22,Ninja Xpress,Surakarta,Ngargoyoso,Reguler,five,3,Ontime
675489,200,16/03/23,POS Indonesia,Pontianak,Pontianak Kota,Express,5 days,2,Ontime
652046,218,26/11/22,POS Indonesia,Padang,Lubuk Begalung,Next Day,3,5,Ontime
165426,273,24/04/23,J&T Express,Depok,Cimanggis,Next Day,5 days,2,Ontime
941870,159,2022/11/11,POS Indonesia,Denpasar,Tuban,Express,1,4,Ontime
401723,213,2022/08/10,SiCepat,Jakarta,Kebayoran Baru,Express,,1,Ontime
271812,265,16/03/23,POS Indonesia,Batam,Sekupang,Reguler,,1,Ontime
145975,225,19/04/23,JNE,Makassar,Biring Romang,Express,5 days,2,Ontime
162992,245,2022/07/09,SiCepat,Malang,Kedungkandang,Next Day,,1,Ontime
198421,254,13/03/23,JNE,Makassar,Makassar Selatan,Reguler,,1,Ontime
74973,242,25/09/22,J&T Express,Tangerang,Pagedangan,Next Day,,1,Ontime
676844,122,24/04/23,POS Indonesia,Tangerang,Serpong,Reguler,,1,Ontime
70207,221,16/07/22,J&T Express,Batam,Sekupang,Same Day,4,4,Ontime
275566,250,30/08/22,JNE,Bogor,Babakan Madang,Reguler,1,4,Ontime
933288,222,28/07/22,JNE,Malang,Bululawang,Same Day,five,3,Ontime
435180,158,15/06/22,SiCepat,Pontianak,Pontianak Barat,Express,4,4,Ontime
99173,159,22/09/22,SiCepat,Tangerang,Legok,Reguler,1 days,2,Ontime
311505,232,30/03/23,SiCepat,Yogyakarta,Keparakan,Reguler,1,4,Ontime
423187,243,2023/07/02,POS Indonesia,Malang,Klojen,Same Day,2,5,Ontime
290982,125,27/12/22,SiCepat,Bandung,Cinambo,Same Day,,1,Ontime
770750,159,27/09/22,J&T Express,Bandung,Gedebage,Express,five,3,Ontime
7476,285,13/10/22,Ninja Xpress,Denpasar,Sanur,Express,1,5,Ontime
639944,266,15/01/23,JNE,Pekanbaru,Rumbai,Next Day,,1,Ontime
418879,226,16/06/22,Ninja Xpress,Denpasar,Pecatu,Express,2 days,2,Ontime
293087,135,21/06/22,Ninja Xpress,Surabaya,Genteng,Express,5,4,Ontime
275272,265,18/01/23,POS Indonesia,Medan,Medan Johor,Reguler,3 days,2,Ontime
729998,238,25/06/22,J&T Express,Padang,Lubuk Kilangan,Reguler,2,4,Ontime
100932,127,23/03/23,JNE,Pontianak,Pontianak Barat,Next Day,five,3,Ontime
610124,270,19/06/22,SiCepat,Medan,Medan Petisah,Express,,1,Ontime
450669,171,13/11/22,JNE,Pekanbaru,Rumbai,Express,3,4,Ontime
871994,196,16/06/22,SiCepat,Makassar,Tamalanrea,Express,3,5,Ontime
756358,190,2023/12/03,Ninja Xpress,Surabaya,Tambaksari,Next Day,2,4,Ontime
741740,298,2023/10/05,Ninja Xpress,Bandung,Cibeunying Kidul,Reguler,,1,Ontime
302750,144,2022/09/12,POS Indonesia,Bandung,Babakan Ciparay,Same Day,,1,Ontime
318586,234,2023/03/02,J&T Express,Tangerang,Sindang Jaya,Same Day,,1,Ontime
910172,145,13/12/22,SiCepat,Makassar,Makassar Utara,Same Day,3 days,2,Ontime
29293,264,18/04/23,Ninja Xpress,Makassar,Biringkanaya,Express,5,4,Ontime
298989,232,31/01/23,SiCepat,Batam,Batam Kota,Express,3,5,Ontime
278024,291,19/09/22,Ninja Xpress,Padang,Kuranji,Same Day,five,3,Ontime
830306,283,2023/06/04,J&T Express,Bandung,Astana Anyar,Same Day,3,5,Ontime
324810,230,24/05/23,POS Indonesia,Medan,Medan Kota,Next Day,1,4,Ontime
997929,148,2023/04/01,SiCepat,Tangerang,Kronjo,Express,,1,Ontime
467916,251,2022/10/12,JNE,Bogor,Jonggol,Same Day,five,3,Ontime
111197,167,2023/11/01,POS Indonesia,Semarang,Semarang Selatan,Same Day,,1,Ontime
297570,138,21/01/23,SiCepat,Palembang,Seberang Ulu II,Express,2,5,Ontime
971044,127,13/12/22,SiCepat,Bogor,Bogor Tengah,Same Day,five,3,Ontime
871176,166,2023/12/05,J&T Express,Medan,Medan Perjuangan,Express,2 days,2,Ontime
219371,141,27/11/22,Ninja Xpress,Makassar,Batu,Express,,1,Ontime
777622,252,2023/11/04,J&T Express,Medan,Medan Barat,Reguler,1,5,Ontime
935458,212,23/10/22,JNE,Tangerang,Pasar Kemis,Express,2,4,Ontime
360687,276,21/10/22,SiCepat,Tangerang,Karang Tengah,Reguler,five,3,Ontime
514255,228,23/04/23,JNE,Malang,Bululawang,Reguler,4,4,Ontime
187414,252,27/04/23,J&T Express,Surabaya,Simokerto,Next Day,five,3,Ontime
304858,242,2022/10/12,Ninja Xpress,Yogyakarta,Gondokusuman,Express,five,3,Ontime
801264,293,19/10/22,POS Indonesia,Tangerang,Larangan,Express,,1,Ontime
753673,203,2023/10/05,JNE,Malang,Ngajung,Reguler,1,4,Ontime
329320,133,31/01/23,SiCepat,Pekanbaru,Sail,Same Day,2,5,Ontime
27118,270,23/12/22,SiCepat,Surakarta,Jebres,Same Day,2 days,2,Ontime
904299,229,30/06/22,JNE,Medan,Medan Marelan,Express,5,4,Ontime
249407,281,21/03/23,POS Indonesia,Padang,Padang Utara,Reguler,,1,Ontime
151172,256,31/10/22,SiCepat,Pekanbaru,Lima Puluh,Reguler,,1,Ontime
832121,213,13/01/23,SiCepat,Pontianak,Pontianak Barat,Same Day,3 days,2,Ontime
666684,250,13/03/23,SiCepat,Jakarta,Cipayung,Reguler,5,5,Ontime
760809,148,18/06/22,SiCepat,Bekasi,Rawalumbu,Express,2 days,2,Ontime
291750,190,2022/11/11,Ninja Xpress,Bandung,Cibeunying Kidul,Next Day,1 days,2,Ontime
907865,236,26/06/22,J&T Express,Depok,Limo,Reguler,4,5,Ontime
648959,131,31/08/22,Ninja Xpress,Bandung,Astana Anyar,Same Day,5 days,2,Ontime
480380,148,31/03/23,POS Indonesia,Denpasar,Denpasar Timur,Express,five,3,Ontime
392949,245,2023/02/06,Ninja Xpress,Bandung,Cicendo,Reguler,3,4,Ontime
359771,282,2023/07/03,SiCepat,Yogyakarta,Keparakan,Same Day,5,4,Ontime
776810,117,20/12/22,JNE,Bandung,Kiaracondong,Reguler,5 days,2,Ontime
292361,229,30/11/22,J&T Express,Denpasar,Denpasar Utara,Same Day,five,3,Ontime
474586,228,26/08/22,JNE,Jakarta,Cipayung,Next Day,4,4,Ontime
873851,269,14/04/23,JNE,Makassar,Bontoala,Next Day,4 days,2,Ontime
476900,124,15/05/23,JNE,Jakarta,Ciracas,Express,5 days,2,Ontime
494392,227,26/11/22,SiCepat,Bandung,Astana Anyar,Same Day,1,5,Ontime
545521,270,16/08/22,JNE,Tangerang,Sepatan,Next Day,5,5,Ontime
621275,133,28/02/23,Ninja Xpress,Pekanbaru,Tampan,Next Day,,1,Ontime
844653,264,29/10/22,Ninja Xpress,Semarang,Semarang Timur,Same Day,3,5,Ontime
610834,184,20/05/23,JNE,Surakarta,Serengan,Same Day,3,4,Ontime
772251,249,13/09/22,J&T Express,Surabaya,Mulyorejo,Express,4,4,Ontime
480573,229,2022/07/07,J&T Express,Jakarta,Tebet,Next Day,3 days,2,Ontime
818695,247,14/09/22,POS Indonesia,Palembang,Alang-Alang Lebar,Same Day,,1,Ontime
982326,237,24/01/23,JNE,Surabaya,Gubeng,Reguler,3 days,2,Ontime
668315,149,14/01/23,POS Indonesia,Bekasi,Pondok Melati,Express,five,3,Ontime
